기준년월, 처리지사코드, 금융지원구분, 지원자수, 지원금액, 적재기준일자, 적재일시
201907,2130,3,23,43450000,20191017,2019-10-18 5:55
201907,2140,3,6,12000000,20191017,2019-10-18 5:55
201907,3000,3,79,131250000,20191017,2019-10-18 5:55
201907,3001,3,65,118960000,20191017,2019-10-18 5:55
201907,3010,3,43,68880000,20191017,2019-10-18 5:55
201907,3020,3,17,28170000,20191017,2019-10-18 5:55
201907,3110,3,29,46160000,20191017,2019-10-18 5:55
201907,3120,3,23,39030000,20191017,2019-10-18 5:55
201907,3130,3,22,43000000,20191017,2019-10-18 5:55
201907,3140,3,11,21000000,20191017,2019-10-18 5:55
201907,3150,3,20,38300000,20191017,2019-10-18 5:55
201907,4000,3,61,100290000,20191017,2019-10-18 5:55
201907,4001,3,18,30500000,20191017,2019-10-18 5:55
201907,4020,3,14,25900000,20191017,2019-10-18 5:55
201907,4030,3,10,16250000,20191017,2019-10-18 5:55
201907,4110,3,38,65750000,20191017,2019-10-18 5:55
201907,4120,3,6,12000000,20191017,2019-10-18 5:55
201907,4140,3,1,500000,20191017,2019-10-18 5:55
201907,5000,3,102,177800000,20191017,2019-10-18 5:55
201907,5010,3,40,73510000,20191017,2019-10-18 5:55
201907,5110,3,22,34580000,20191017,2019-10-18 5:55
201907,5120,3,23,40900000,20191017,2019-10-18 5:55
201907,5130,3,28,48030000,20191017,2019-10-18 5:55
201907,5140,3,48,79720000,20191017,2019-10-18 5:55
201907,5160,3,24,42900000,20191017,2019-10-18 5:55
201907,5170,3,7,12250000,20191017,2019-10-18 5:55
201907,5180,3,6,10500000,20191017,2019-10-18 5:55
201907,5190,3,3,5250000,20191017,2019-10-18 5:55
201907,5210,3,4,7000000,20191017,2019-10-18 5:55
201907,6000,3,32,59040000,20191017,2019-10-18 5:55
201907,6001,3,3,4000000,20191017,2019-10-18 5:55
201907,6110,3,31,55660000,20191017,2019-10-18 5:55
201907,6120,3,13,26000000,20191017,2019-10-18 5:55
201907,6130,3,23,44750000,20191017,2019-10-18 5:55
201907,6210,3,13,26000000,20191017,2019-10-18 5:55
201907,6230,3,7,10250000,20191017,2019-10-18 5:55
201907,6310,3,2,3500000,20191017,2019-10-18 5:55
201907,7000,3,68,109130000,20191017,2019-10-18 5:55
201907,7001,3,13,23980000,20191017,2019-10-18 5:55
201907,7110,3,45,62660000,20191017,2019-10-18 5:55
201907,7120,3,8,11500000,20191017,2019-10-18 5:55
201907,7210,3,15,26550000,20191017,2019-10-18 5:55
201908,5210,4,23,134300000,20191017,2019-10-18 5:55
201908,3130,4,37,241100000,20191017,2019-10-18 5:55
201908,6001,4,21,153500000,20191017,2019-10-18 5:55
201908,3000,4,34,180600000,20191017,2019-10-18 5:55
201908,3010,4,40,232620000,20191017,2019-10-18 5:55
201908,3110,4,37,206450000,20191017,2019-10-18 5:55
201908,7000,4,61,286250000,20191017,2019-10-18 5:55
201908,7110,4,61,323000000,20191017,2019-10-18 5:55
201908,2020,4,45,214200000,20191017,2019-10-18 5:55
201908,2120,4,4,44770000,20191017,2019-10-18 5:55
201908,5120,4,52,295140000,20191017,2019-10-18 5:55
201908,2150,4,6,43500000,20191017,2019-10-18 5:55
201908,2070,4,21,132290000,20191017,2019-10-18 5:55
201908,2050,4,45,238360000,20191017,2019-10-18 5:55
201908,5190,4,22,145840000,20191017,2019-10-18 5:55
201908,2080,4,10,35260000,20191017,2019-10-18 5:55
201908,6130,4,20,87000000,20191017,2019-10-18 5:55
201908,2011,4,43,249900000,20191017,2019-10-18 5:55
201908,5170,4,28,205300000,20191017,2019-10-18 5:55
201908,6110,4,37,192460000,20191017,2019-10-18 5:55
201908,5180,4,50,308600000,20191017,2019-10-18 5:55
201908,6000,4,41,250300000,20191017,2019-10-18 5:55
201908,3140,4,11,63800000,20191017,2019-10-18 5:55
201908,4020,4,25,161500000,20191017,2019-10-18 5:55
201908,4120,4,20,130600000,20191017,2019-10-18 5:55
201908,2130,4,19,135100000,20191017,2019-10-18 5:55
201908,2030,4,62,315360000,20191017,2019-10-18 5:55
201908,2000,4,78,391520000,20191017,2019-10-18 5:55
201908,2010,4,65,391300000,20191017,2019-10-18 5:55
201908,4001,4,22,160800000,20191017,2019-10-18 5:55
201908,2110,4,15,93900000,20191017,2019-10-18 5:55
201908,5130,4,43,241860000,20191017,2019-10-18 5:55
201908,5000,4,92,481300000,20191017,2019-10-18 5:55
201908,5110,4,27,144590000,20191017,2019-10-18 5:55
201908,5010,4,55,294800000,20191017,2019-10-18 5:55
201908,7220,4,4,16100000,20191017,2019-10-18 5:55
201908,4130,4,4,25900000,20191017,2019-10-18 5:55
201908,4030,4,21,121490000,20191017,2019-10-18 5:55
201908,4000,4,74,391890000,20191017,2019-10-18 5:55
201908,4110,4,25,115530000,20191017,2019-10-18 5:55
201908,2140,4,4,32800000,20191017,2019-10-18 5:55
201908,2040,4,73,402920000,20191017,2019-10-18 5:55
201908,5140,4,56,338900000,20191017,2019-10-18 5:55
201908,6220,4,7,68000000,20191017,2019-10-18 5:55
201908,7230,4,1,12500000,20191017,2019-10-18 5:55
201908,4140,4,3,18500000,20191017,2019-10-18 5:55
201908,7210,4,31,204660000,20191017,2019-10-18 5:55
201908,6310,4,15,113200000,20191017,2019-10-18 5:55
201908,6230,4,9,49750000,20191017,2019-10-18 5:55
201908,3020,4,34,205580000,20191017,2019-10-18 5:55
201908,3120,4,42,236260000,20191017,2019-10-18 5:55
201908,6210,4,16,97800000,20191017,2019-10-18 5:55
201908,7120,4,7,49190000,20191017,2019-10-18 5:55
201908,3150,4,22,155200000,20191017,2019-10-18 5:55
201908,2060,4,108,515710000,20191017,2019-10-18 5:55
201908,3001,4,72,336620000,20191017,2019-10-18 5:55
201908,5160,4,49,322500000,20191017,2019-10-18 5:55
201908,7001,4,15,100800000,20191017,2019-10-18 5:55
201908,2021,4,23,125400000,20191017,2019-10-18 5:55
201908,6120,4,13,84200000,20191017,2019-10-18 5:55
201908,2000,1,30,196100000,20191017,2019-10-18 5:55
201908,2000,2,2,12300000,20191017,2019-10-18 5:55
201908,2010,1,20,184300000,20191017,2019-10-18 5:55
201908,2010,2,4,27600000,20191017,2019-10-18 5:55
201908,2011,1,10,99800000,20191017,2019-10-18 5:55
201908,2011,2,3,23000000,20191017,2019-10-18 5:55
201908,2020,1,21,125500000,20191017,2019-10-18 5:55
201908,2021,1,7,55900000,20191017,2019-10-18 5:55
201908,2030,1,31,185100000,20191017,2019-10-18 5:55
201908,2030,2,1,5300000,20191017,2019-10-18 5:55
201908,2040,1,23,163400000,20191017,2019-10-18 5:55
201908,2040,2,2,18600000,20191017,2019-10-18 5:55
201908,2050,1,16,113800000,20191017,2019-10-18 5:55
201908,2050,2,1,10000000,20191017,2019-10-18 5:55
201908,2060,1,29,186500000,20191017,2019-10-18 5:55
201908,2060,2,4,37900000,20191017,2019-10-18 5:55
201908,2070,1,4,32400000,20191017,2019-10-18 5:55
201908,2080,1,4,16100000,20191017,2019-10-18 5:55
201908,2110,1,6,45900000,20191017,2019-10-18 5:55
201908,2110,2,1,10000000,20191017,2019-10-18 5:55
201908,2130,1,10,92500000,20191017,2019-10-18 5:55
201908,2140,1,3,27800000,20191017,2019-10-18 5:55
201908,2150,1,2,10700000,20191017,2019-10-18 5:55
201908,3000,1,10,61600000,20191017,2019-10-18 5:55
201908,3000,2,1,10000000,20191017,2019-10-18 5:55
201908,3001,1,12,121100000,20191017,2019-10-18 5:55
201908,3001,2,1,5500000,20191017,2019-10-18 5:55
201908,3010,1,16,117300000,20191017,2019-10-18 5:55
201908,3010,2,2,8300000,20191017,2019-10-18 5:55
201908,3020,1,10,95700000,20191017,2019-10-18 5:55
201908,3020,2,3,17000000,20191017,2019-10-18 5:55
201908,3110,1,12,74100000,20191017,2019-10-18 5:55
201908,3110,2,3,23700000,20191017,2019-10-18 5:55
201908,3120,1,10,91600000,20191017,2019-10-18 5:55
201908,3130,1,16,129700000,20191017,2019-10-18 5:55
201908,3130,2,3,13600000,20191017,2019-10-18 5:55
201908,3140,1,5,23800000,20191017,2019-10-18 5:55
201908,3150,1,6,67200000,20191017,2019-10-18 5:55
201908,3150,2,1,10000000,20191017,2019-10-18 5:55
201908,4000,1,22,163800000,20191017,2019-10-18 5:55
201908,4001,1,14,128800000,20191017,2019-10-18 5:55
201908,4020,1,9,77500000,20191017,2019-10-18 5:55
201908,4020,2,1,10000000,20191017,2019-10-18 5:55
201908,4030,1,6,35600000,20191017,2019-10-18 5:55
201908,4110,1,7,41400000,20191017,2019-10-18 5:55
201908,4110,2,2,15300000,20191017,2019-10-18 5:55
201908,4120,1,7,53500000,20191017,2019-10-18 5:55
201908,4120,2,5,18000000,20191017,2019-10-18 5:55
201908,4130,1,1,2600000,20191017,2019-10-18 5:55
201908,4140,1,1,9500000,20191017,2019-10-18 5:55
201908,5000,1,17,144300000,20191017,2019-10-18 5:55
201908,5000,2,16,82400000,20191017,2019-10-18 5:55
201908,5010,1,15,121600000,20191017,2019-10-18 5:55
201908,5010,2,1,10000000,20191017,2019-10-18 5:55
201908,5110,1,5,45400000,20191017,2019-10-18 5:55
201908,5120,1,17,121600000,20191017,2019-10-18 5:55
201908,5120,2,2,8100000,20191017,2019-10-18 5:55
201908,5130,1,19,125800000,20191017,2019-10-18 5:55
201908,5130,2,1,5200000,20191017,2019-10-18 5:55
201908,5140,1,21,164900000,20191017,2019-10-18 5:55
201908,5140,2,3,12000000,20191017,2019-10-18 5:55
201908,5160,1,19,166500000,20191017,2019-10-18 5:55
201908,5160,2,8,52500000,20191017,2019-10-18 5:55
201908,5170,1,14,130600000,20191017,2019-10-18 5:55
201908,5170,2,1,3200000,20191017,2019-10-18 5:55
201908,5180,1,22,175000000,20191017,2019-10-18 5:55
201908,5180,2,2,20000000,20191017,2019-10-18 5:55
201908,5190,1,8,58700000,20191017,2019-10-18 5:55
201908,5190,2,7,33000000,20191017,2019-10-18 5:55
201908,5210,1,11,90900000,20191017,2019-10-18 5:55
201908,5210,2,1,1400000,20191017,2019-10-18 5:55
201908,6000,1,17,137300000,20191017,2019-10-18 5:55
201908,6000,2,1,3000000,20191017,2019-10-18 5:55
201908,6001,1,10,94500000,20191017,2019-10-18 5:55
201908,6001,2,5,26000000,20191017,2019-10-18 5:55
201908,6110,1,16,106500000,20191017,2019-10-18 5:55
201908,6110,2,2,4600000,20191017,2019-10-18 5:55
201908,6120,1,4,35600000,20191017,2019-10-18 5:55
201908,6130,1,7,28300000,20191017,2019-10-18 5:55
201908,6130,2,1,7900000,20191017,2019-10-18 5:55
201908,6210,1,4,32300000,20191017,2019-10-18 5:55
201908,6220,1,4,43000000,20191017,2019-10-18 5:55
201908,6230,1,3,25800000,20191017,2019-10-18 5:55
201908,6310,1,6,59200000,20191017,2019-10-18 5:55
201908,6310,2,1,10000000,20191017,2019-10-18 5:55
201908,7000,1,11,55500000,20191017,2019-10-18 5:55
201908,7000,2,1,3300000,20191017,2019-10-18 5:55
201908,7001,1,7,46700000,20191017,2019-10-18 5:55
201908,7001,2,1,9000000,20191017,2019-10-18 5:55
201908,7110,1,19,158400000,20191017,2019-10-18 5:55
201908,7120,1,5,40700000,20191017,2019-10-18 5:55
201908,7210,1,17,127200000,20191017,2019-10-18 5:55
201908,7210,2,4,36700000,20191017,2019-10-18 5:55
201908,7220,2,1,2100000,20191017,2019-10-18 5:55
201908,7230,1,1,12500000,20191017,2019-10-18 5:55
201908,2000,3,88,158210000,20191017,2019-10-18 5:55
201908,2010,3,73,122310000,20191017,2019-10-18 5:55
201908,2011,3,50,92660000,20191017,2019-10-18 5:55
201908,2020,3,44,77120000,20191017,2019-10-18 5:55
201908,2021,3,39,60660000,20191017,2019-10-18 5:55
201908,2030,3,64,116140000,20191017,2019-10-18 5:55
201908,2040,3,86,161270000,20191017,2019-10-18 5:55
201908,2050,3,60,105510000,20191017,2019-10-18 5:55
201908,2060,3,143,255620000,20191017,2019-10-18 5:55
201908,2070,3,14,25750000,20191017,2019-10-18 5:55
201908,2080,3,6,10580000,20191017,2019-10-18 5:55
201908,2110,3,7,12000000,20191017,2019-10-18 5:55
201908,2130,3,23,47450000,20191017,2019-10-18 5:55
201908,2140,3,5,10000000,20191017,2019-10-18 5:55
201908,3000,3,85,141550000,20191017,2019-10-18 5:55
201908,3001,3,101,199970000,20191017,2019-10-18 5:55
201908,3010,3,48,82020000,20191017,2019-10-18 5:55
201908,3020,3,26,43270000,20191017,2019-10-18 5:55
201908,3110,3,35,55910000,20191017,2019-10-18 5:55
201908,3120,3,34,58250000,20191017,2019-10-18 5:55
201908,3130,3,21,41250000,20191017,2019-10-18 5:55
201908,3140,3,14,27000000,20191017,2019-10-18 5:55
201908,3150,3,19,36300000,20191017,2019-10-18 5:55
201908,4000,3,84,145870000,20191017,2019-10-18 5:55
201908,4001,3,20,35500000,20191017,2019-10-18 5:55
201908,4020,3,20,38400000,20191017,2019-10-18 5:55
201908,4030,3,15,26950000,20191017,2019-10-18 5:55
201908,4110,3,45,80000000,20191017,2019-10-18 5:55
201908,4120,3,8,15100000,20191017,2019-10-18 5:55
201908,4140,3,2,2500000,20191017,2019-10-18 5:55
201908,5000,3,134,236550000,20191017,2019-10-18 5:55
201908,5010,3,65,119110000,20191017,2019-10-18 5:55
201908,5110,3,32,50880000,20191017,2019-10-18 5:55
201908,5120,3,36,63950000,20191017,2019-10-18 5:55
201908,5130,3,35,60400000,20191017,2019-10-18 5:55
201908,5140,3,61,102620000,20191017,2019-10-18 5:55
201908,5160,3,27,48900000,20191017,2019-10-18 5:55
201908,5170,3,9,18000000,20191017,2019-10-18 5:55
201908,5180,3,18,36500000,20191017,2019-10-18 5:55
201908,5190,3,7,12330000,20191017,2019-10-18 5:55
201908,5210,3,6,11000000,20191017,2019-10-18 5:55
201908,6000,3,49,91040000,20191017,2019-10-18 5:55
201908,6001,3,4,5000000,20191017,2019-10-18 5:55
201908,6110,3,36,65040000,20191017,2019-10-18 5:55
201908,6120,3,18,34700000,20191017,2019-10-18 5:55
201908,6130,3,27,50750000,20191017,2019-10-18 5:55
201908,6210,3,12,24000000,20191017,2019-10-18 5:55
201908,6230,3,10,15900000,20191017,2019-10-18 5:55
201908,6310,3,3,5500000,20191017,2019-10-18 5:55
201908,7000,3,88,151980000,20191017,2019-10-18 5:55
201908,7001,3,14,26320000,20191017,2019-10-18 5:55
201908,7110,3,65,98760000,20191017,2019-10-18 5:55
201908,7120,3,7,10330000,20191017,2019-10-18 5:55
201908,7210,3,16,28470000,20191017,2019-10-18 5:55
201908,7220,3,1,2000000,20191017,2019-10-18 5:55
201909,4130,4,6,15500000,20191017,2019-10-18 5:55
201909,4030,4,35,175300000,20191017,2019-10-18 5:55
201909,4000,4,76,312000000,20191017,2019-10-18 5:55
201909,2140,4,14,68600000,20191017,2019-10-18 5:55
201909,4110,4,30,134800000,20191017,2019-10-18 5:55
201909,2040,4,68,366380000,20191017,2019-10-18 5:55
201909,5140,4,46,243350000,20191017,2019-10-18 5:55
201909,6220,4,7,66260000,20191017,2019-10-18 5:55
201909,7230,4,9,61000000,20191017,2019-10-18 5:55
201909,4140,4,3,15000000,20191017,2019-10-18 5:55
201909,7210,4,43,234600000,20191017,2019-10-18 5:55
201909,6310,4,18,130500000,20191017,2019-10-18 5:55
201909,6230,4,8,65000000,20191017,2019-10-18 5:55
201909,3020,4,59,303820000,20191017,2019-10-18 5:55
201909,3120,4,43,236000000,20191017,2019-10-18 5:55
201909,6210,4,45,253100000,20191017,2019-10-18 5:55
201909,7120,4,15,97100000,20191017,2019-10-18 5:55
201909,3150,4,50,389200000,20191017,2019-10-18 5:55
201909,2060,4,92,505100000,20191017,2019-10-18 5:55
201909,5160,4,44,250400000,20191017,2019-10-18 5:55
201909,3001,4,58,225380000,20191017,2019-10-18 5:55
201909,7001,4,12,44600000,20191017,2019-10-18 5:55
201909,2021,4,13,75000000,20191017,2019-10-18 5:55
201909,6120,4,15,105000000,20191017,2019-10-18 5:55
201909,5210,4,20,139200000,20191017,2019-10-18 5:55
201909,3130,4,40,216900000,20191017,2019-10-18 5:55
201909,6001,4,19,122700000,20191017,2019-10-18 5:55
201909,3010,4,43,256400000,20191017,2019-10-18 5:55
201909,3000,4,71,342200000,20191017,2019-10-18 5:55
201909,3110,4,58,312930000,20191017,2019-10-18 5:55
201909,7000,4,61,247510000,20191017,2019-10-18 5:55
201909,7110,4,41,223400000,20191017,2019-10-18 5:55
201909,2020,4,52,259850000,20191017,2019-10-18 5:55
201909,2120,4,1,6000000,20191017,2019-10-18 5:55
201909,5120,4,62,337080000,20191017,2019-10-18 5:55
201909,2150,4,1,5000000,20191017,2019-10-18 5:55
201909,2070,4,27,149720000,20191017,2019-10-18 5:55
201909,2050,4,59,264120000,20191017,2019-10-18 5:55
201909,5190,4,18,99200000,20191017,2019-10-18 5:55
201909,6130,4,37,233000000,20191017,2019-10-18 5:55
201909,5170,4,32,208200000,20191017,2019-10-18 5:55
201909,2011,4,58,331720000,20191017,2019-10-18 5:55
201909,2080,4,18,86950000,20191017,2019-10-18 5:55
201909,5180,4,36,166600000,20191017,2019-10-18 5:55
201909,6110,4,30,178300000,20191017,2019-10-18 5:55
201909,3140,4,15,86300000,20191017,2019-10-18 5:55
201909,6000,4,58,260650000,20191017,2019-10-18 5:55
201909,4020,4,17,100100000,20191017,2019-10-18 5:55
201909,4120,4,19,84900000,20191017,2019-10-18 5:55
201909,2130,4,14,112720000,20191017,2019-10-18 5:55
201909,2030,4,66,393200000,20191017,2019-10-18 5:55
201909,2010,4,79,409150000,20191017,2019-10-18 5:55
201909,2000,4,75,368770000,20191017,2019-10-18 5:55
201909,4001,4,15,70500000,20191017,2019-10-18 5:55
201909,2110,4,15,88740000,20191017,2019-10-18 5:55
201909,5130,4,41,257770000,20191017,2019-10-18 5:55
201909,5000,4,72,293250000,20191017,2019-10-18 5:55
201909,5110,4,50,231040000,20191017,2019-10-18 5:55
201909,5010,4,62,338440000,20191017,2019-10-18 5:55
201909,7220,4,9,69100000,20191017,2019-10-18 5:55
201909,2000,1,24,195000000,20191017,2019-10-18 5:55
201909,2000,2,5,29900000,20191017,2019-10-18 5:55
201909,2010,1,24,212800000,20191017,2019-10-18 5:55
201909,2010,2,6,52500000,20191017,2019-10-18 5:55
201909,2011,1,24,180400000,20191017,2019-10-18 5:55
201909,2011,2,8,66000000,20191017,2019-10-18 5:55
201909,2020,1,17,124900000,20191017,2019-10-18 5:55
201909,2020,2,10,57600000,20191017,2019-10-18 5:55
201909,2021,1,4,37000000,20191017,2019-10-18 5:55
201909,2021,2,1,10000000,20191017,2019-10-18 5:55
201909,2030,1,31,259500000,20191017,2019-10-18 5:55
201909,2030,2,9,60800000,20191017,2019-10-18 5:55
201909,2040,1,28,236200000,20191017,2019-10-18 5:55
201909,2040,2,3,25000000,20191017,2019-10-18 5:55
201909,2050,1,15,102700000,20191017,2019-10-18 5:55
201909,2060,1,20,169300000,20191017,2019-10-18 5:55
201909,2060,2,21,180300000,20191017,2019-10-18 5:55
201909,2070,1,5,46800000,20191017,2019-10-18 5:55
201909,2070,2,9,68100000,20191017,2019-10-18 5:55
201909,2080,1,4,23600000,20191017,2019-10-18 5:55
201909,2110,1,7,59200000,20191017,2019-10-18 5:55
201909,2130,1,8,79000000,20191017,2019-10-18 5:55
201909,2130,2,2,20000000,20191017,2019-10-18 5:55
201909,2140,1,4,25600000,20191017,2019-10-18 5:55
201909,2140,2,2,11200000,20191017,2019-10-18 5:55
201909,3000,1,22,177500000,20191017,2019-10-18 5:55
201909,3000,2,2,13600000,20191017,2019-10-18 5:55
201909,3001,1,12,71100000,20191017,2019-10-18 5:55
201909,3001,2,1,10000000,20191017,2019-10-18 5:55
201909,3010,1,15,146500000,20191017,2019-10-18 5:55
201909,3010,2,5,29300000,20191017,2019-10-18 5:55
201909,3020,1,16,142400000,20191017,2019-10-18 5:55
201909,3020,2,3,17600000,20191017,2019-10-18 5:55
201909,3110,1,14,116100000,20191017,2019-10-18 5:55
201909,3110,2,3,29200000,20191017,2019-10-18 5:55
201909,3120,1,11,96000000,20191017,2019-10-18 5:55
201909,3130,1,11,93200000,20191017,2019-10-18 5:55
201909,3130,2,3,18500000,20191017,2019-10-18 5:55
201909,3140,1,8,51400000,20191017,2019-10-18 5:55
201909,3140,2,1,8100000,20191017,2019-10-18 5:55
201909,3150,1,5,42900000,20191017,2019-10-18 5:55
201909,3150,2,22,232600000,20191017,2019-10-18 5:55
201909,4000,1,28,162800000,20191017,2019-10-18 5:55
201909,4000,2,3,10100000,20191017,2019-10-18 5:55
201909,4001,1,2,18500000,20191017,2019-10-18 5:55
201909,4001,2,1,10000000,20191017,2019-10-18 5:55
201909,4020,1,5,55000000,20191017,2019-10-18 5:55
201909,4020,2,2,15600000,20191017,2019-10-18 5:55
201909,4030,1,12,75400000,20191017,2019-10-18 5:55
201909,4030,2,5,34400000,20191017,2019-10-18 5:55
201909,4110,1,9,43000000,20191017,2019-10-18 5:55
201909,4110,2,4,20200000,20191017,2019-10-18 5:55
201909,4120,1,2,6600000,20191017,2019-10-18 5:55
201909,4120,2,5,36400000,20191017,2019-10-18 5:55
201909,4130,1,1,1700000,20191017,2019-10-18 5:55
201909,4130,2,1,3300000,20191017,2019-10-18 5:55
201909,4140,1,2,10000000,20191017,2019-10-18 5:55
201909,5000,1,14,95700000,20191017,2019-10-18 5:55
201909,5000,2,11,42100000,20191017,2019-10-18 5:55
201909,5010,1,17,143400000,20191017,2019-10-18 5:55
201909,5010,2,2,10800000,20191017,2019-10-18 5:55
201909,5110,1,7,65400000,20191017,2019-10-18 5:55
201909,5120,1,12,97650000,20191017,2019-10-18 5:55
201909,5120,2,9,68200000,20191017,2019-10-18 5:55
201909,5130,1,12,90500000,20191017,2019-10-18 5:55
201909,5130,2,10,85300000,20191017,2019-10-18 5:55
201909,5140,1,15,112550000,20191017,2019-10-18 5:55
201909,5140,2,8,66100000,20191017,2019-10-18 5:55
201909,5160,1,21,136500000,20191017,2019-10-18 5:55
201909,5160,2,5,37000000,20191017,2019-10-18 5:55
201909,5170,1,12,108800000,20191017,2019-10-18 5:55
201909,5170,2,5,35400000,20191017,2019-10-18 5:55
201909,5180,1,7,47500000,20191017,2019-10-18 5:55
201909,5180,2,2,11500000,20191017,2019-10-18 5:55
201909,5190,1,4,27600000,20191017,2019-10-18 5:55
201909,5190,2,6,44000000,20191017,2019-10-18 5:55
201909,5210,1,10,77800000,20191017,2019-10-18 5:55
201909,5210,2,3,23400000,20191017,2019-10-18 5:55
201909,6000,1,12,94000000,20191017,2019-10-18 5:55
201909,6000,2,9,47600000,20191017,2019-10-18 5:55
201909,6001,1,8,82000000,20191017,2019-10-18 5:55
201909,6001,2,2,6500000,20191017,2019-10-18 5:55
201909,6110,1,9,99000000,20191017,2019-10-18 5:55
201909,6110,2,3,24000000,20191017,2019-10-18 5:55
201909,6120,1,1,12500000,20191017,2019-10-18 5:55
201909,6120,2,3,29900000,20191017,2019-10-18 5:55
201909,6130,1,8,64000000,20191017,2019-10-18 5:55
201909,6130,2,1,5000000,20191017,2019-10-18 5:55
201909,6210,1,14,124100000,20191017,2019-10-18 5:55
201909,6220,1,4,32600000,20191017,2019-10-18 5:55
201909,6230,1,3,35000000,20191017,2019-10-18 5:55
201909,6310,1,6,65000000,20191017,2019-10-18 5:55
201909,6310,2,3,22500000,20191017,2019-10-18 5:55
201909,7000,1,13,90200000,20191017,2019-10-18 5:55
201909,7000,2,1,5600000,20191017,2019-10-18 5:55
201909,7001,1,2,7600000,20191017,2019-10-18 5:55
201909,7001,2,3,18300000,20191017,2019-10-18 5:55
201909,7110,1,12,109100000,20191017,2019-10-18 5:55
201909,7110,2,1,9000000,20191017,2019-10-18 5:55
201909,7120,1,6,54300000,20191017,2019-10-18 5:55
201909,7120,2,6,32800000,20191017,2019-10-18 5:55
201909,7210,1,8,72400000,20191017,2019-10-18 5:55
201909,7210,2,16,85600000,20191017,2019-10-18 5:55
201909,7220,1,4,50000000,20191017,2019-10-18 5:55
201909,7220,2,2,13100000,20191017,2019-10-18 5:55
201909,7230,1,2,25000000,20191017,2019-10-18 5:55
201909,2000,3,89,157630000,20191017,2019-10-18 5:55
201909,2010,3,96,167110000,20191017,2019-10-18 5:55
201909,2011,3,46,82660000,20191017,2019-10-18 5:55
201909,2020,3,45,77620000,20191017,2019-10-18 5:55
201909,2021,3,36,56160000,20191017,2019-10-18 5:55
201909,2030,3,59,105030000,20191017,2019-10-18 5:55
201909,2040,3,94,167090000,20191017,2019-10-18 5:55
201909,2050,3,62,104620000,20191017,2019-10-18 5:55
201909,2060,3,128,221420000,20191017,2019-10-18 5:55
201909,2070,3,16,30160000,20191017,2019-10-18 5:55
201909,2080,3,12,23250000,20191017,2019-10-18 5:55
201909,2110,3,9,16440000,20191017,2019-10-18 5:55
201909,2130,3,13,23410000,20191017,2019-10-18 5:55
201909,2140,3,7,14000000,20191017,2019-10-18 5:55
201909,3000,3,96,166750000,20191017,2019-10-18 5:55
201909,3001,3,86,160450000,20191017,2019-10-18 5:55
201909,3010,3,53,87620000,20191017,2019-10-18 5:55
201909,3020,3,42,77560000,20191017,2019-10-18 5:55
201909,3110,3,41,69910000,20191017,2019-10-18 5:55
201909,3120,3,37,64850000,20191017,2019-10-18 5:55
201909,3130,3,29,57250000,20191017,2019-10-18 5:55
201909,3140,3,12,24000000,20191017,2019-10-18 5:55
201909,3150,3,10,18300000,20191017,2019-10-18 5:55
201909,4000,3,97,168060000,20191017,2019-10-18 5:55
201909,4001,3,19,32750000,20191017,2019-10-18 5:55
201909,4020,3,23,45150000,20191017,2019-10-18 5:55
201909,4030,3,22,41300000,20191017,2019-10-18 5:55
201909,4110,3,41,75500000,20191017,2019-10-18 5:55
201909,4120,3,13,24900000,20191017,2019-10-18 5:55
201909,4130,3,2,4000000,20191017,2019-10-18 5:55
201909,5000,3,126,225300000,20191017,2019-10-18 5:55
201909,5010,3,72,131090000,20191017,2019-10-18 5:55
201909,5110,3,54,90580000,20191017,2019-10-18 5:55
201909,5120,3,54,101400000,20191017,2019-10-18 5:55
201909,5130,3,33,58650000,20191017,2019-10-18 5:55
201909,5140,3,63,102510000,20191017,2019-10-18 5:55
201909,5160,3,25,46900000,20191017,2019-10-18 5:55
201909,5170,3,11,21250000,20191017,2019-10-18 5:55
201909,5180,3,27,52150000,20191017,2019-10-18 5:55
201909,5190,3,10,18330000,20191017,2019-10-18 5:55
201909,5210,3,6,12500000,20191017,2019-10-18 5:55
201909,6000,3,64,114990000,20191017,2019-10-18 5:55
201909,6001,3,5,7600000,20191017,2019-10-18 5:55
201909,6110,3,27,49970000,20191017,2019-10-18 5:55
201909,6120,3,22,40200000,20191017,2019-10-18 5:55
201909,6130,3,24,45750000,20191017,2019-10-18 5:55
201909,6210,3,18,36000000,20191017,2019-10-18 5:55
201909,6220,3,1,2000000,20191017,2019-10-18 5:55
201909,6230,3,10,18650000,20191017,2019-10-18 5:55
201909,6310,3,7,14000000,20191017,2019-10-18 5:55
201909,7000,3,90,162940000,20191017,2019-10-18 5:55
201909,7001,3,12,22320000,20191017,2019-10-18 5:55
201909,7110,3,63,95660000,20191017,2019-10-18 5:55
201909,7120,3,8,11830000,20191017,2019-10-18 5:55
201909,7210,3,26,46470000,20191017,2019-10-18 5:55
201909,7220,3,3,6000000,20191017,2019-10-18 5:55
201909,7230,3,4,8000000,20191017,2019-10-18 5:55
201910,7210,4,15,70410000,20191017,2019-10-18 5:55
201910,4140,4,2,17500000,20191017,2019-10-18 5:55
201910,7230,4,7,59500000,20191017,2019-10-18 5:55
201910,5140,4,30,131650000,20191017,2019-10-18 5:55
201910,6220,4,11,49600000,20191017,2019-10-18 5:55
201910,4030,4,29,133690000,20191017,2019-10-18 5:55
